Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Email
Floor refinishing service,French,"Classic Seamless Floors By Chapdelaine, Inc.",(413) 207-1282,,,,3,5.0,PAUL,F CHAPDELAINE,,,,,,,,https://www.facebook.com/classicseamlessfloors/,,"61 Old Chester Rd, Huntington, MA 01050",Huntington,HAMPSHIRE,MA,,"64Q2+M2 Huntington, Massachusetts",Google Maps
Floor refinishing service,Italian,"Classic Seamless Floors By Chapdelaine, Inc.",(413) 207-1282,,,,3,5.0,PAUL,F. CHAPDELAINE,,,,,,,,https://www.facebook.com/classicseamlessfloors/,,"61 Old Chester Rd, Huntington, MA 01050",Huntington,HAMPSHIRE,MA,,"64Q2+M2 Huntington, Massachusetts",Google Maps
Flooring contractor,Portuguese,"Z&C Floors, Inc.",(413) 429-1634,,zcfloors.com,,2,5.0,CLERIVANO,CARDOSO,,,,,,,,https://m.facebook.com/ZC-Floorsinc-4134291634-624870024297296/,,"30 Stockbridge Rd, Great Barrington, MA 01230",Great Barrington,BERKSHIRE,MA,,"6M22+MX Great Barrington, Massachusetts",Google Maps
Flooring contractor,,Kihiko Construction,(978) 710-9307,,timkihiko.com,,7,4.3,,,,,,flags@2x.png,,,,,,"92 Middlesex Rd, Tyngsborough, MA 01879",Tyngsboro,MIDDLESEX,MA,,"MH7R+56 Tyngsborough, Massachusetts",Google Maps
Tile store,,McCarthy Tile Company,(413) 786-2340,,mccarthytile.com,,6,3.2,,,,,,shawnpoirier@comcast.net,,,,https://www.facebook.com/McCarthytile/,,"1140 Springfield St, Feeding Hills, MA 01030",Feeding Hills,HAMPDEN,MA,,"389J+GX Feeding Hills, Agawam, MA",Google Maps
Carpet store,,B G Carpet And Flooring,(508) 822-1903,,bgcarpetandflooring.com,,8,3.9,,,,,,,,,,https://www.facebook.com/BGcarpet/,,"770 Broadway, Raynham, MA 02767",Raynham,BRISTOL,MA,,"WWXG+WP Raynham, Massachusetts",Google Maps
Flooring contractor,,Michael Scheer Flooring Contractor & Consultant,(413) 348-3866,,dimaurocarpet.com,,,,,,,,,paulbeturne@dimaurocarpet.com,,,https://www.instagram.com/dimauro_carpet_tile/,https://www.facebook.com/eastlongmeadow/,,"185 Shaker Rd, East Longmeadow, MA 01028",East Longmeadow,HAMPDEN,MA,,"3F4J+JM East Longmeadow, Massachusetts",Google Maps
Carpenter,,RJM Remodeling,(978) 414-7016,,rjmremodels.com,,,5.0,,,,,,,,,https://www.instagram.com/rjm.remodeling,https://www.facebook.com/profile.php?id=61561104893680&mibextid=LQQJ4d,,"23 Pilling St, Haverhill, MA 01832",Haverhill,ESSEX,MA,,"QWC4+VM Haverhill, Massachusetts",Google Maps
Flooring contractor,,Valentin’s Solutions LLC,(978) 833-1298,,valentinssolutionsllc.com,,,5.0,,,,,,Vsolutions34@gmail.com,,,,,,"34 Sanborn St, Gardner, MA 01440",Gardner,WORCESTER,MA,,"H2G6+3V Gardner, Massachusetts",Google Maps
Lumber store,Irish,Bannish Lumber Inc.,(413) 354-2279,,bannishlumber.com,,5,5.0,AARON,BANNISH,,,,,,,,,,"632 US-20, Chester, MA 01011",Chester,HAMPDEN,MA,,"7343+JC Chester, Massachusetts",Google Maps
Lumber store,Greek,Bannish Lumber Inc.,(413) 354-2279,,bannishlumber.com,,5,5.0,THADDEUS,BANNISH,,,,,,,,,,"632 US-20, Chester, MA 01011",Chester,HAMPDEN,MA,,"7343+JC Chester, Massachusetts",Google Maps
Plumber,,Roto-Rooter Plumbing & Water Cleanup,(413) 772-1944,,rotorooter.com,,1849,4.7,,,,,,,,,,,https://www.linkedin.com/company/roto-rooter,"87 Carando Dr, Springfield, MA 01104",Springfield,HAMPDEN,MA,,"4FW8+2F Springfield, Massachusetts",Google Maps
Flooring contractor,,Symphony Concrete Coatings,(888) 253-0975,,symphonyconcretecoatings.com,,86,4.8,,,,,,,,,https://www.instagram.com/symphonyconcretecoatings/,https://www.facebook.com/100064159740026/posts/906297841518866/,https://www.linkedin.com/company/symphony-concrete-coatings,"50 Old Tyng Rd Unit 3, Tyngsborough, MA 01879",Tyngsboro,MIDDLESEX,MA,,"MH9P+39 Tyngsborough, Massachusetts",Google Maps
Flooring contractor,,Old To New Floors LLC,(413) 682-4032,,facebook.com,,,5.0,,,,,,,,,,https://www.facebook.com/Old-To-New-Floors-LLC-1579463792339437/,,"132 Russellville Rd, Southampton, MA 01073",Southampton,HAMPSHIRE,MA,,"663M+4W Southampton, Massachusetts",Google Maps
Contractor,,AP Flooring Service,(347) 371-8188,,,,,,,,,,,,,,,https://m.facebook.com/APflooringservices8/?locale=hi_IN,,"14 Cross St, Fitchburg, MA 01420",Fitchburg,WORCESTER,MA,,"H6J2+39 Fitchburg, Massachusetts",Google Maps
Flooring contractor,,Above All Epoxy Flooring LLC,(617) 438-0240,,aboveallepoxy.com,,4,5.0,,,,,,impallari@gmail.com,,,https://www.instagram.com/aboveallepoxyflooring,https://www.facebook.com/AboveAllEpoxyFlooringLLC/,https://www.linkedin.com/in/paul-crook-915b124a,"97 Bay State Dr, Braintree, MA 02184",Braintree,NORFOLK,MA,,"6X2C+6F Braintree, Massachusetts",Google Maps
Bathroom remodeler,,GT Home Improvement,(508) 493-2780,,gthomeimprovementma.com,,79,5.0,,,,,,gt@gthomeimprovementma.com,,,http://www.instagram.com/gthome_improvement,https://www.facebook.com/gthomeimprovementMA/,,"350 Lincoln St #2400, Hingham, MA 02043",Hingham,PLYMOUTH,MA,,"63XH+HQ Hingham, Massachusetts",Google Maps
Building materials store,,Koopman Lumber & Hardware Indian Orchard,(413) 543-4100,,koopmanlumber.com,,58,4.6,,,,,,benjamin-moore@2x.png,,,,,,"476 Oak St, Indian Orchard, MA 01151",Indian Orchard,HAMPDEN,MA,,"4GW3+QM Indian Orchard, Springfield, MA",Google Maps
Flooring store,American,American Rug,(413) 533-3000,,,,6,3.3,WILLIAM,M RADNER,,,,,,,,https://www.facebook.com/AmericanRug/,,"1594 Dwight St, Holyoke, MA 01040",Holyoke,HAMPDEN,MA,,"696C+6F Holyoke, Massachusetts",Google Maps
Flooring store,,Abdinoor Flooring,(978) 454-2022,,abdinoorflooring.com,,20,4.5,,,,,,,,,,https://www.facebook.com/abdinoorflooring/,,"109 Arlington St, Dracut, MA 01826",Dracut,MIDDLESEX,MA,,"MPC2+3J Dracut, Massachusetts",Google Maps
Tile contractor,,Grams Tile Inc,(978) 382-0639,,gramstileinc.com,,24,5.0,,,,,,gramstile@gmail.com,,,http://www.instagram.com/gramstile,https://www.facebook.com/GRAMSTILE/,,"40 Kingman St, Lunenburg, MA 01462",Lunenburg,WORCESTER,MA,,"H6CM+3F Lunenburg, Massachusetts",Google Maps
Carpet store,,Federal Carpet & Flooring,(978) 251-5637,,federalcarpetandflooring.com,,61,4.6,,,,,,john.krapian@federalcarpetoutlet.com,,,https://www.instagram.com/federalcarpetandflooring,https://www.facebook.com/169220483093392,,"1 Ennell St, Lowell, MA 01850",Lowell,MIDDLESEX,MA,,"MM4P+6P Lowell, Massachusetts",Google Maps
Tile contractor,,Marcus Tile,(413) 525-6636,,marcustile.com,,,5.0,,,,,,r2tileman@charter.net,,,,https://www.facebook.com/MarcusTile1/,,"5 Chadwyck Ln, East Longmeadow, MA 01028",East Longmeadow,HAMPDEN,MA,,"3GQH+R7 East Longmeadow, Massachusetts",Google Maps
Contractor,American,Valley Home Improvement,(413) 584-7522,,valleyhomeimprovement.com,,31,4.6,MITCHELL,A PARKER,,,,,,,,,,"340 Riverside Dr, Northampton, MA 01062",Florence,HAMPSHIRE,MA,,"88CM+8Q Northampton, Massachusetts",Google Maps
Lumber store,American,Lashway Lumber,(413) 268-7685,,lashwayusa.com,,3,5.0,GERALD,D LASHWAY,,,,,,,https://www.instagram.com/lashwayusa/,https://www.facebook.com/LashwayUSA/,,"22 Main St, Williamsburg, MA 01096",Williamsburg,HAMPSHIRE,MA,,"97QG+H5 Williamsburg, Massachusetts",Google Maps
Contractor,American,Valley Home Improvement,(413) 584-7522,,valleyhomeimprovement.com,,31,4.6,STEVEN,A. SILVERMAN,,,,,,,,,https://www.linkedin.com/company/valley-home-improvement-inc.,"340 Riverside Dr, Northampton, MA 01062",Florence,HAMPSHIRE,MA,,"88CM+8Q Northampton, Massachusetts",Google Maps
Carpet store,,Framingham Carpet Center,(508) 879-2044,,framinghamcarpetcenter.com,,14,5.0,,,,,,framinghamcarpet@comcast.net,,,,,https://www.linkedin.com/in/chuck-carol-sears-72113511,"881 Waverly St, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HF8+H6 Framingham, Massachusetts",Google Maps
Lumber store,American,Lashway Lumber,(413) 268-7685,,lashwayusa.com,,3,5.0,GERALD,D LASHWAY JR.,,,,,,,https://www.instagram.com/lashwayusa/,https://www.facebook.com/LashwayUSA/,,"22 Main St, Williamsburg, MA 01096",Williamsburg,HAMPSHIRE,MA,,"97QG+H5 Williamsburg, Massachusetts",Google Maps
Lumber store,American,Lashway Lumber,(413) 268-7685,,lashwayusa.com,,3,5.0,GERALD,D LASHWAY JR,,,,,,,https://www.instagram.com/lashwayusa/,https://www.facebook.com/LashwayUSA/,,"22 Main St, Williamsburg, MA 01096",Williamsburg,HAMPSHIRE,MA,,"97QG+H5 Williamsburg, Massachusetts",Google Maps
Flooring store,,Abbey Carpet & Floor Warehouse,(781) 337-4800,,weymouth.abbeycarpet.com,,,5.0,,,,,,,,,,https://www.facebook.com/AbbeyCarpetPembroke/,,"58 Corporate Park Dr #1140, Pembroke, MA 02359",Pembroke,PLYMOUTH,MA,,"462J+JV Pembroke, Massachusetts",Google Maps
Flooring contractor,,Creative Floors Inc,(508) 829-7444,,creativefloorsinc.com,,3,5.0,,,,,,creativefloorsinc@verizon.net,,,,https://www.facebook.com/Creative-Floors-Inc-100733220089293/,,"1653 Main St, Jefferson, MA 01522",Jefferson,WORCESTER,MA,,"9468+2V Jefferson, Holden, MA",Google Maps
Furniture maker,,Hewn Wood Tile Furnishings and Interiors,(413) 822-0024,,,,,5.0,,,,,,,,,,https://www.facebook.com/hewntile/,,"60 N Hoosac Rd, Williamstown, MA 01267",Williamstown,BERKSHIRE,MA,,"PR4F+88 Williamstown, Massachusetts",Google Maps
General contractor,American,Barron & Jacobs Associates Inc,(413) 586-8998,,barronandjacobs.com,,14,4.8,CHRISTOPHER,R. JACOBS,,,,,,,,https://www.facebook.com/barronandjacobs/,https://www.linkedin.com/in/cecil-jacobs-125b884a,"420 N Main St, Leeds, MA 01053",Leeds,HAMPSHIRE,MA,,"88X6+J5 Leeds, Northampton, MA",Google Maps
Remodeler,,Pro Plus Services,(888) 374-7469,,proplus-services.com,,7,5.0,,,,,,cabel@proplus-services.com,,,,https://www.facebook.com/ProPlusServicesMA/,,"12 Colby St, Haverhill, MA 01835",Haverhill,ESSEX,MA,,"QW8G+36 Haverhill, Massachusetts",Google Maps
Lumber store,American,Lashway Lumber,(413) 268-7685,,lashwayusa.com,,3,5.0,LAWRENCE,L LASHWAY II,,,,,,,https://www.instagram.com/lashwayusa/,https://www.facebook.com/LashwayUSA/,,"22 Main St, Williamsburg, MA 01096",Williamsburg,HAMPSHIRE,MA,,"97QG+H5 Williamsburg, Massachusetts",Google Maps
Flooring store,,Sandman Floor Sanding,(413) 442-0398,,thesandmanflooringma.com,,,1.0,,,,,,,,,,,,"300 Barker Rd, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPP8+4W Pittsfield, Massachusetts",Google Maps
Tile store,,NY Carpet Tile Outlet,(617) 767-9639,,nycarpettile.com,,,,,,,,,,,,,,,"680 Worcester Rd, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HXG+55 Framingham, Massachusetts",Google Maps
Flooring contractor,,Hamilton Flooring,(413) 822-1562,,,,,,,,,,,,,,,https://m.facebook.com/hamilton-flooring-317085968715997/,,"116 Hungerford St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CPR2+MC Pittsfield, Massachusetts",Google Maps
Flooring store,English,Elite Crete Systems East,(413) 442-0797,,elitecrete.com,,7,5.0,JOHN,MASSERY,,,,ECS-logo@3x.png,,,https://www.instagram.com/elitecreteeast/,https://www.facebook.com/elitecretesystemseast/,,"1400 East St suite b, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FQ3J+GQ Pittsfield, Massachusetts",Google Maps
Flooring contractor,,Euro Style Flooring Solutions...,(774) 242-6520,,eurostylesolutions.com,,4,4.0,,,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,,https://www.facebook.com/EuroStyleFlooringSolutions/,,"116 Concord St, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HHM+G5 Framingham, Massachusetts",Google Maps
General contractor,,Shiretown Glass & Home Center,(508) 746-1955,,shiretownhomeimprovements.com,,24,4.0,,,,,,,,,,https://www.facebook.com/Shiretownhomeimprovement/,,"186 Standish Ave, Plymouth, MA 02360",Plymouth,PLYMOUTH,MA,,"X898+M3 Plymouth, Massachusetts",Google Maps
Flooring store,,The Floor Store Warehouse (Deliveries & Pickups),(413) 232-7175,,floorstoreweststockbridge.com,,,,,,,,,,,,,https://m.facebook.com/p/The-Floor-Store-West-Stockbridge-100057822392705/,,"186 Great Barrington Rd, West Stockbridge, MA 01236",Housatonic,BERKSHIRE,MA,,"7JVF+M4 West Stockbridge, Massachusetts",Google Maps
Tile store,,Best Tile Springfield,(413) 732-4191,,besttile.com,,47,4.6,,,,,,,,,,https://www.facebook.com/besttilespringfield/,,"1102 Riverdale St, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"49MF+P9 West Springfield, Massachusetts",Google Maps
Floor refinishing service,,Gabe's Hardwood Floors,(508) 886-4767,,gabeshardwoodfloors.com,,5,2.8,,,,,,gabeshardwood@aol.com,,,,,,"2 Tanglewood Cir, Rutland, MA 01543",Rutland,WORCESTER,MA,,"9399+6G Rutland, Massachusetts",Google Maps
Handyman/Handywoman/Handyperson,,Lady with a Hammer,(978) 302-0746,,ladywithahammer.com,,3,5.0,,,,,,,,,https://www.instagram.com/ladyhammerdsa/,https://www.facebook.com/ladyhammerDSA/,https://www.linkedin.com/in/ladyhammerdsa,"637 Pleasant St, Dunstable, MA 01827",Dunstable,MIDDLESEX,MA,,"MFCF+VF Dunstable, Massachusetts",Google Maps
Tile store,,Classic Tile & Stone Inc,(781) 741-5230,,classictile-stone.com,,8,3.9,,,,,,,,,,https://www.facebook.com/classichingham/,https://www.linkedin.com/in/julie-ryan-3994b0b,"9 Whiting St, Hingham, MA 02043",Hingham,PLYMOUTH,MA,,"54G7+3J Hingham, Massachusetts",Google Maps
Flooring contractor,,Adams Construction and Flooring,(978) 490-9860,,adamsconstructionflooring.com,,6,4.3,,,,,,AdamsConstruction.Flooring@Gmail.com,,,,https://www.facebook.com/wix/,,"1919 Middlesex St, Lowell, MA 01851",Lowell,MIDDLESEX,MA,,"JJPQ+7V Lowell, Massachusetts",Google Maps
Appliance store,,Kahians Appliance,(508) 746-4670,,kahians.com,,93,4.6,,,,,,info@kahians.com,,,,https://www.facebook.com/kahians/,https://www.linkedin.com/in/tracy-murphy-a6102a5,"96 Long Pond Rd, Plymouth, MA 02360",Plymouth,PLYMOUTH,MA,,"W8GV+WM Plymouth, Massachusetts",Google Maps
Carpet store,,Boston Carpet Tile Outlet,(617) 767-9639,,bostoncarpettile.com,,8,4.5,,,,,,bostoncarpettile@gmail.com,,,,,,"680 Worcester Rd, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HXG+66 Framingham, Massachusetts",Google Maps
Flooring store,,Floor Coverings International Pembroke,(781) 924-5032,,floorcoveringsinternational.com,,20,5.0,,,,,,address@domain.com,,,,https://www.facebook.com/floorcoveringsinternationalpembroke/,,"162 Industrial Blvd Unit 6A, Hanson, MA 02341",Hanson,PLYMOUTH,MA,,"332W+4J Hanson, Massachusetts",Google Maps
Construction company,,Framing to Finish,(413) 281-6803,,,,2,3.0,,,,,,,,,,https://www.facebook.com/FramingtoFinishPeru/,,"41 Middlefield Rd, Peru, MA 01235",Hinsdale,BERKSHIRE,MA,,"CWCG+82 Peru, Massachusetts",Google Maps
Flooring store,,L.A.F. Floors and Interiors,(508) 753-2415,,laffloorsandinteriors.com,,10,3.5,,,,,,sales@laffloorsandinteriors.com,,,,https://www.facebook.com/ALF-Floors-513085275371318/,,"360 Hartford Turnpike, Shrewsbury, MA 01545",Shrewsbury,WORCESTER,MA,,"67XQ+VQ Shrewsbury, Massachusetts",Google Maps
Flooring store,,Peck's Flooring America,(339) 309-1158,,pecksflooring-america.com,,39,4.9,,,,,,,,,https://www.instagram.com/pecksflooring/,,,"6 Main St, Kingston, MA 02364",Kingston,PLYMOUTH,MA,,"X8J3+F9 Kingston, Massachusetts",Google Maps
Kitchen remodeler,,Rock Solid Kitchen and Bath,(774) 404-7883,,rocksolidkitchen.com,,18,4.0,,,,,,,,,,,,"53 Long Pond Rd, Plymouth, MA 02360",Plymouth,PLYMOUTH,MA,,"W8JR+CC Plymouth, Massachusetts",Google Maps
Flooring store,,Lucky Sevens Carpet,(413) 273-1965,,luckysevenscarpet.com,,40,4.6,,,,,,,,,,https://www.facebook.com/luckyflooring,https://www.linkedin.com/in/luckysevensflooring,"1752 Riverdale St, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"5929+FM West Springfield, Massachusetts",Google Maps
Remodeler,,"Brothers Remodeling & Design, Inc.",(978) 602-4506,,brothersremodeling.net,,66,4.9,,,,,,,,,https://www.instagram.com/brothers_remodeling/,https://www.facebook.com/Brothers.Remodeling.Design/,,"213 School St, Gardner, MA 01440",Gardner,WORCESTER,MA,,"H2F7+FH Gardner, Massachusetts",Google Maps
Lumber store,,T S Mann Lumber Co,(978) 249-2206,,mannlumber.com,,28,4.5,,,,,,micah@micahrich.com,,,,https://www.facebook.com/MannLumber/,,"199 Petersham Rd, Athol, MA 01331",Athol,WORCESTER,MA,,"HQJX+4Q Athol, Massachusetts",Google Maps
General contractor,,Doherty Brothers Contracting Incorporated,(781) 975-3899,,mjdbrotherscontracting.com,,12,5.0,,,,,,matt@mjdbrotherscontracting.com,,,https://www.instagram.com/dbc_builders76/,https://z-upload.facebook.com/biz/topic-home-improvement/?place_id=108126725874416,,"40 Crane Rd, Marshfield, MA 02050",Marshfield,PLYMOUTH,MA,,"485H+J4 Marshfield, Massachusetts",Google Maps
Flooring contractor,,East Coast Resurfacing,(413) 642-1504,,ecrfloors.com,,,5.0,,,,,,,,,,,,"121 Summit Lock Rd, Westfield, MA 01085",Westfield,HAMPDEN,MA,,"57GC+47 Westfield, Massachusetts",Google Maps
Carpet store,French,Country Carpets Inc.,(413) 274-6001,,countrycarpetsma.com,,3,5.0,JACQUELINE,STEVENS,,,,countrycarpets4@gmail.com,,,,https://www.facebook.com/CountryCarpetsInc/,,"380 N Plain Rd, Housatonic, MA 01236",Housatonic,BERKSHIRE,MA,,"7J3G+25 Housatonic, Great Barrington, MA",Google Maps
Carpet store,English,Country Carpets Inc.,(413) 274-6001,,countrycarpetsma.com,,3,5.0,SAME,TWO ABOVE,,,,countrycarpets4@gmail.com,,,,https://www.facebook.com/CountryCarpetsInc/,,"380 N Plain Rd, Housatonic, MA 01236",Housatonic,BERKSHIRE,MA,,"7J3G+25 Housatonic, Great Barrington, MA",Google Maps
Flooring store,,Icon Surfaces,(888) 441-1949,,iconsurfaces.com,,2,5.0,,,,,,sales@iconsurfaces.com,,,https://www.instagram.com/iconsurfaces/,https://www.facebook.com/iconsurfaces/,,"225 Stedman St STE 2, Lowell, MA 01851",Lowell,MIDDLESEX,MA,,"JJFX+84 Lowell, Massachusetts",Google Maps
Tile contractor,,GR12 Tile,(508) 816-0194,,gr12tile.com,,3,5.0,,,,,,impallari@gmail.com,,,,,,"166 Arthur St, Framingham, MA 01702",Framingham,MIDDLESEX,MA,,"7HMW+MG Framingham, Massachusetts",Google Maps
General contractor,,AMS Floors,(800) 552-6546,,amsfloors.com,,2,3.0,,,,,,info@AMSfloors.com,,,,,,"158 Doty Cir, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"49WF+43 West Springfield, Massachusetts",Google Maps
Carpet store,,Carpet Ends,(413) 273-1965,,carpetends.com,,,,,,,,,,,,,https://m.facebook.com/story.php?story_fbid=984168997063382&id=100064108719887,,"1752 Riverdale St, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"5929+GJ West Springfield, Massachusetts",Google Maps
General contractor,,Land Home Construction,(508) 678-7776,,landhomeconstructions.com,,,5.0,,,,,,elia4042@gmail.com,,,,https://www.facebook.com/LandHomeConstruction/,,"1112 Bay St, Fall River, MA 02724",Fall River,BRISTOL,MA,,"MRP8+QM Fall River, Massachusetts",Google Maps
Flooring contractor,,One Touch Flooring,(978) 228-2120,,raisingmomny.com,,,,,,,,,logo@2x.png,,,,,,"817 Merrimack St, Lowell, MA 01854",Lowell,MIDDLESEX,MA,,"MM2G+4W Lowell, Massachusetts",Google Maps
Tile store,,Lee Tile & Stone | A GENROSE Company,(413) 243-9383,,leetileandstone.com,,9,4.8,,,,,,,,,,https://www.facebook.com/leetileandstone/,,"905 Pleasant St, Lee, MA 01238",Lee,BERKSHIRE,MA,,"7PHR+9C Lee, Massachusetts",Google Maps
General contractor,,MDH Construction,(774) 269-6002,,mdhconstruction.com,,10,5.0,,,,,,,,,,,,"186 S Meadow Rd # 2, Plymouth, MA 02360",Plymouth,PLYMOUTH,MA,,"W78G+W2 Plymouth, Massachusetts",Google Maps
Flooring store,,Abbey Carpet & Floor,(508) 881-5700,,ashlandma.abbeycarpet.com,,36,4.9,,,,,,,,,https://www.instagram.com/abbey_carpet_ashland/,,https://www.linkedin.com/company/abbey-carpet-ashland,"78 Union St, Ashland, MA 01721",Ashland,MIDDLESEX,MA,,"7G5W+52 Ashland, Massachusetts",Google Maps
Flooring contractor,,Finesse Flooring Inc.,(617) 990-6550,,finesseflooring.boston,,,,,,,,,,,,https://www.instagram.com/finesseflooring/,,,"230 Merrill Ln, Dracut, MA 01826",Dracut,MIDDLESEX,MA,,"MM55+VF Dracut, Massachusetts",Google Maps
Saw mill,American,"Roberts Brothers Lumber Co., Inc.",(413) 628-3333,,robertslumber.com,,3,5.0,LEONARD,H. ROBERTS,,,,office@robertslumber.com,,,,,,"1450 Spruce Corner Rd, Ashfield, MA 01330",Ashfield,FRANKLIN,MA,,"F5W3+8F Ashfield, Massachusetts",Google Maps
Flooring store,,American Sport Floors Inc,(781) 871-0878,,americansportfloors.com,,2,5.0,,,,,,impallari@gmail.com,,,,https://www.facebook.com/AmericanSportFloors/,https://www.linkedin.com/company/american-sport-floors-inc,"105 Exchange St, Rockland, MA 02370",Rockland,PLYMOUTH,MA,,"43MP+GW Rockland, Massachusetts",Google Maps
Flooring contractor,Italian,Vh pro flooring inc,(508) 367-4438,,,,,,VICTOR,HARTI,,,,,,,,https://www.facebook.com/p/VH-Proflooring-Inc-100075754107193/?locale=mt_MT,,"30 Woodland Ridge, Southwick, MA 01077",Southwick,HAMPDEN,MA,,"363R+8M Southwick, Massachusetts",Google Maps
Saw mill,English,"Roberts Brothers Lumber Co., Inc.",(413) 628-3333,,robertslumber.com,,3,5.0,JOAN,ROBERTS,,,,office@robertslumber.com,,,,,,"1450 Spruce Corner Rd, Ashfield, MA 01330",Ashfield,FRANKLIN,MA,,"F5W3+8F Ashfield, Massachusetts",Google Maps
Contractor,,Ebson Flooring & Construction SVS Inc.,(508) 872-8142,,ebsonflooring.com,,7,4.9,,,,,,ebsonflooring@gmail.com,,,,https://www.facebook.com/ebsonflooringsvs/,,"20 Main St, Ashland, MA 01721",Ashland,MIDDLESEX,MA,,"7G7M+66 Ashland, Massachusetts",Google Maps
Flooring store,,Amico Carpets & Linoleum Inc,(978) 342-7070,,amicoflooring.com,,22,4.8,,,,,,impallari@gmail.com,,,,,,"43 Whalon St, Fitchburg, MA 01420",Fitchburg,WORCESTER,MA,,"H637+XM Fitchburg, Massachusetts",Google Maps
Flooring contractor,,MDA Hardwood Flooring,(978) 852-0982,,mdahardwoodflooring.com,,5,5.0,,,,,,,,,,https://www.facebook.com/p/MDA-Hardwood-Flooring-100057305176347/,,"54 Salem St, Methuen, MA 01844",Methuen,ESSEX,MA,,"PQP8+Q7 Methuen, Massachusetts",Google Maps
Painter,,Maximus Painters South Shore,(617) 682-5007,,maximuspaintingcompany.com,,,5.0,,,,,,maximuspainters@gmail.com,,,https://www.instagram.com/maximus.painters/,,,"14-38 Duck Hill Rd, Duxbury, MA 02332",Duxbury,PLYMOUTH,MA,,"3855+JX Duxbury, Massachusetts",Google Maps
Bathroom remodeler,,Eagle Refinishing,(978) 320-6159,,eaglerefinish.com,,51,4.9,,,,,,,,,,,,"152 Walnut St, Athol, MA 01331",Athol,WORCESTER,MA,,"HQV8+V2 Athol, Massachusetts",Google Maps
General contractor,,Wells Custom Framers,(413) 281-0516,,wellscustomframers.com,,,5.0,,,,,,info@wellscustomframers.com,,,,https://www.facebook.com/wellscustomframers/,,"850 Main Street Suite 4, Dalton, MA 01226",Dalton,BERKSHIRE,MA,,"FVVJ+5V Dalton, Massachusetts",Google Maps
Contractor,,Life Stone Pro,(978) 726-9682,,stonesealerrestoration.com,,40,4.9,,,,,,stonesealerandrestoration@gmail.com,,,https://www.instagram.com/stonesealerandrestoration/,https://www.facebook.com/stoneresorationandservices,,"199 Aiken Ave, Lowell, MA 01850",Lowell,MIDDLESEX,MA,,"MM6R+H5 Lowell, Massachusetts",Google Maps
General contractor,,BRJ Builders,(413) 800-4253,,brjbuilders.com,,27,5.0,,,,,,info@BRJBuilders.com,,,,,,"30 Olive St, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"HCP2+95 Greenfield, Massachusetts",Google Maps
Flooring contractor,,XTile,(978) 333-0771,,xtile.net,,,,,,,,,info@xtile.net,,,,,,"259 Boston Post Rd E Unit 10, Marlborough, MA 01752",Marlborough,MIDDLESEX,MA,,"8FXH+JR Marlborough, Massachusetts",Google Maps
Flooring store,,Lee Cutchall Flooring,(401) 828-5896,,leecutchallflooring.com,,31,4.9,,,,,,lcutchall2@aol.com,,,,https://www.facebook.com/LeeCutchallFlooring/,,"20 Scotland Blvd B3, Bridgewater, MA 02324",Bridgewater,PLYMOUTH,MA,,"XXFR+FX Bridgewater, Massachusetts",Google Maps
Carpet store,American,Country Carpets Inc.,(413) 274-6001,,countrycarpetsma.com,,3,5.0,FRANK,C. STEVENS,,,,countrycarpets4@gmail.com,,,,https://www.facebook.com/CountryCarpetsInc/,,"380 N Plain Rd, Housatonic, MA 01236",Housatonic,BERKSHIRE,MA,,"7J3G+25 Housatonic, Great Barrington, MA",Google Maps
Carpet store,,Harry King Rug & Home,(413) 529-1818,,harryking.com,,7,4.4,,,,,,info@harryking.com,,,,https://www.facebook.com/Harry-King-Rug-Home-358943534067/,,"36 Cottage St, Easthampton, MA 01027",Easthampton,HAMPSHIRE,MA,,"787M+W4 Easthampton, Massachusetts",Google Maps
Tile contractor,,Corcoran Tile & Stone LLC,(617) 800-9712,,,,2,5.0,,,,,,,,,,https://www.facebook.com/CorcoranTileSone/,,"7 Rita Ln, Lawrence, MA 01843",Lawrence,ESSEX,MA,,"MRHH+QF Lawrence, Massachusetts",Google Maps
Wood floor refinishing service,,Cardenas Hardwood Floors LLC,(401) 428-9921,,,,19,5.0,,,,,,,,,,https://www.facebook.com/CardenasHardwoodFloorsLLC/,,"New Bedford, MA 02744",New Bedford,BRISTOL,MA,,"J35P+R5 New Bedford, Massachusetts",Google Maps
